date,workerid,amount
Fri Nov 24 12:59:53 PST 2017,A1A3TGZ7DKJWRW,1.25
Fri Nov 24 13:05:34 PST 2017,A2W3KKNN3CAY66,1.25
Fri Nov 24 13:05:46 PST 2017,A3QUGJF2AN8TF2,1.25
Fri Nov 24 13:06:11 PST 2017,ATHS9CW2FLYUY,1.25
Fri Nov 24 13:09:48 PST 2017,A160ZTD45HEUM5,1.25
Fri Nov 24 13:10:36 PST 2017,AGDJB8B8CDZ71,1.25
Fri Nov 24 13:10:38 PST 2017,A2Z7SWO6HS5OOI,1.25
Fri Nov 24 13:34:51 PST 2017,A36O6HV8LCXLJR,1.25
Fri Nov 24 14:19:16 PST 2017,A3CYV47MM7OA6M,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
