date,workerid,amount
Fri Nov 24 13:00:16 PST 2017,A3QDW36ZBK7CA8,1.25
Fri Nov 24 13:02:45 PST 2017,A3FE4NL20RYW22,1.25
Fri Nov 24 13:03:08 PST 2017,A33FA1VLSTBM74,1.25
Fri Nov 24 13:03:32 PST 2017,A24DSECWUBZC0Z,1.25
Fri Nov 24 13:04:38 PST 2017,AMNRYECHXZY34,1.25
Fri Nov 24 13:09:25 PST 2017,A3JP7DIFRS0ZBY,1.25
Fri Nov 24 13:19:51 PST 2017,A2V9WQ4ZG1NUNP,1.25
Fri Nov 24 13:33:48 PST 2017,A3I1W58P6SIV26,1.25
Fri Nov 24 14:09:46 PST 2017,A1U37XNO6J1R9G,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
