date,workerid,amount
Fri Nov 24 13:03:22 PST 2017,A30MP4LXV4MIFD,1.25
Fri Nov 24 13:07:24 PST 2017,ACEXDRLUCPDE2,1.25
Fri Nov 24 13:07:37 PST 2017,A3F8AXBIIGIR3A,1.25
Fri Nov 24 13:07:45 PST 2017,A38XRCVYVF4A31,1.25
Fri Nov 24 13:08:52 PST 2017,A36W7RZROOARHJ,1.25
Fri Nov 24 13:08:57 PST 2017,A2RTJ6BDY0DZVZ,1.25
Fri Nov 24 13:26:30 PST 2017,A2H2LO1OOF8R5N,1.25
Fri Nov 24 13:35:39 PST 2017,A14SEFVPXYZ9TN,1.25
Fri Nov 24 14:55:27 PST 2017,AAIX34EBHHA8D,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
