date,workerid,amount
Fri Nov 24 13:04:15 PST 2017,A3TF2FDYJLSEMS,1.25
Fri Nov 24 13:04:32 PST 2017,A22WWSTT8TU7G1,1.25
Fri Nov 24 13:08:16 PST 2017,A3ITZNJQUTIZ4C,1.25
Fri Nov 24 13:15:02 PST 2017,A207T1T5FX6H7D,1.25
Fri Nov 24 13:17:23 PST 2017,A1ZTSCPETU3UJW,1.25
Fri Nov 24 13:34:10 PST 2017,A3NK3VPYRHZBW8,1.25
Fri Nov 24 13:46:15 PST 2017,APO6KZZ79PO9Q,1.25
Fri Nov 24 14:08:54 PST 2017,A3QS96739O5M6F,1.25
Fri Nov 24 14:12:19 PST 2017,A1NVJB5O4H7ZCJ,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
