date,workerid,amount
Fri Nov 24 12:59:55 PST 2017,A5EU1AQJNC7F2,1.25
Fri Nov 24 13:01:23 PST 2017,A3T1GP1D5ECT8A,1.25
Fri Nov 24 13:03:08 PST 2017,A2DPKKEEW2I6QK,1.25
Fri Nov 24 13:07:18 PST 2017,ALZVG5501Y5IX,1.25
Fri Nov 24 13:08:20 PST 2017,A2GN5L03ZQEOZF,1.25
Fri Nov 24 13:13:40 PST 2017,A3OB6REG5CGHK1,1.25
Fri Nov 24 13:20:31 PST 2017,A1USR9JCAMDGM3,1.25
Fri Nov 24 14:08:35 PST 2017,A1RDRK3QTM7U96,1.25
Fri Nov 24 14:15:44 PST 2017,A32TGAK321JDFF,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
