date,workerid,amount
Fri Nov 24 13:02:25 PST 2017,A2SLEMDA17XTZ1,1.25
Fri Nov 24 13:03:49 PST 2017,A3OZSYUHMCKTPW,1.25
Fri Nov 24 13:05:09 PST 2017,A1KH1O9AZ7S642,1.25
Fri Nov 24 13:09:09 PST 2017,A2VR9O234UCT9T,1.25
Fri Nov 24 13:13:43 PST 2017,A13D9HK2KWKR9M,1.25
Fri Nov 24 13:15:23 PST 2017,A4E1UYPDHE8D8,1.25
Fri Nov 24 13:36:13 PST 2017,A22ON3MIIG0IJA,1.25
Fri Nov 24 13:50:51 PST 2017,A3LECJA9RVQQKZ,1.25
Fri Nov 24 14:02:47 PST 2017,A1A2XH9JVSN8Z0,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
