date,workerid,amount
Wed Oct 11 13:56:07 PDT 2017,A2FNQQTVE32XD9,0.3
Wed Oct 11 13:57:04 PDT 2017,A2KBTDHM44J7X4,0.3
Wed Oct 11 13:59:48 PDT 2017,ATJQG32KDCYMO,0.3
Wed Oct 11 14:00:21 PDT 2017,A2COAUZ1TISD2Q,0.3
Wed Oct 11 14:00:36 PDT 2017,A2BVUVKIS50IR8,0.3
Wed Oct 11 14:00:44 PDT 2017,A1EYJNJFSRMDWW,0.3
Wed Oct 11 14:14:04 PDT 2017,A3PGUPNMOU5BPW,0.3
Wed Oct 11 14:14:52 PDT 2017,A1JLYIQ4HT4KQC,0.3
Wed Oct 11 14:18:01 PDT 2017,AAM0Q3DCSSQ0A,0.3
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
