date,workerid,amount
Wed Oct 11 13:47:09 PDT 2017,A2XM2MNPSM2PIY,0.3
Wed Oct 11 13:50:57 PDT 2017,AA7ASGQEOMKEZ,0.3
Wed Oct 11 13:52:02 PDT 2017,A3JTMXHPNCUFNX,0.3
Wed Oct 11 13:54:31 PDT 2017,A1KBRUGVJKY123,0.3
Wed Oct 11 13:56:35 PDT 2017,A2F93SIUUV5HQH,0.3
Wed Oct 11 14:00:28 PDT 2017,A14F6ZMFA960GN,0.3
Wed Oct 11 14:18:57 PDT 2017,AJRDEAYR5VZ1O,0.3
Wed Oct 11 14:36:29 PDT 2017,A18O3DEA5Z4MJD,0.3
Wed Oct 11 14:40:08 PDT 2017,A1NUKP1UCT2R2R,0.3
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
