date,workerid,amount
Wed Oct 11 13:46:13 PDT 2017,A3OB6REG5CGHK1,0.3
Wed Oct 11 13:47:02 PDT 2017,AB7QN439WP6RY,0.3
Wed Oct 11 13:49:10 PDT 2017,A2MCI9K0K5VX50,0.3
Wed Oct 11 13:51:46 PDT 2017,A3421UA60KIOGJ,0.3
Wed Oct 11 13:58:42 PDT 2017,A1AZM5DEIZ771E,0.3
Wed Oct 11 14:00:09 PDT 2017,A3N8JP3QR3VPE8,0.3
Wed Oct 11 14:01:47 PDT 2017,A49HPQ9P5AHU4,0.3
Wed Oct 11 14:05:02 PDT 2017,A2CF2BD4Q0ZDJN,0.3
Wed Oct 11 14:30:27 PDT 2017,A1UHNDB2EQ8TK0,0.3
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
