date,workerid,amount
Wed Oct 11 13:46:26 PDT 2017,A15XX0WDRG29E7,0.3
Wed Oct 11 13:47:20 PDT 2017,AE3ZOTZGH91EN,0.3
Wed Oct 11 13:48:38 PDT 2017,A3749HUHYLI50L,0.3
Wed Oct 11 13:51:37 PDT 2017,A2JZP4AZI1RTG4,0.3
Wed Oct 11 13:52:30 PDT 2017,A5BMKZRGHNSRT,0.3
Wed Oct 11 13:54:14 PDT 2017,A3SXV3VD8DJ0YX,0.3
Wed Oct 11 14:01:20 PDT 2017,A1XIL0Q9W5JE4Q,0.3
Wed Oct 11 14:01:30 PDT 2017,A1OGK8NUDNRIFV,0.3
Wed Oct 11 14:01:41 PDT 2017,ALDKDKRBR4LXD,0.3
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
