adj,freq,class,subjectivity,input_score,lexical_score,sub_score,age,strings
little,471,dimension,0.413571428571429,0.0097233433994004213,0.021647355631889346,6.7299738763088105e-07,2,"little tiny ,bad little ,tiny little ,chubby little ,chubby little ,chubby little ,little flat ,nice little ,cute little ,little green ,little green ,little sharp ,poor little ,good little ,awful little ,fun little ,neat little ,nice little ,nice little ,awful little ,neat little ,nice little ,nice little ,little yellow ,good little ,great little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,nice little ,little round ,tiny little ,tiny little ,poor little ,small little ,great little ,cute little ,nice little ,great little ,nice little ,great little ,little yellow ,little yellow ,little red ,little white ,little green ,little yellow ,little yellow ,little red ,little red ,little green ,little red ,little pink ,little green ,little yellow ,little wooden ,nice little ,little yellow ,little white ,little yellow ,little yellow ,little yellow ,little green ,little wooden ,little red ,little yellow ,little yellow ,little red ,little red ,little green ,little red ,proper little ,little wooden ,little wooden ,little wooden ,little green ,little red ,little yellow ,little yellow ,little yellow ,little yellow ,nice little ,nice little ,little red ,little red ,little yellow ,little red ,little red ,little green ,little blue ,little red ,little plastic ,little red ,little blue ,little plastic ,little yellow ,little blue ,little plastic ,little wooden ,little yellow ,little yellow ,little green ,little yellow ,little yellow ,little plastic ,little yellow ,little red ,little red ,little brown ,proper little ,little red ,little red ,little yellow ,little plastic ,little green ,proper little ,nice little ,little red ,little yellow ,little green ,little red ,nice little ,poor little ,little yellow ,little yellow ,little wooden ,nice little ,little yellow ,little yellow ,nice little ,little yellow ,little wooden ,little green ,little red ,nice little ,little wooden ,little white ,little wooden ,little white ,little white ,little red ,little green ,little green ,little wool ,little brown ,little yellow ,little red ,little green ,little yellow ,little yellow ,little red ,little pink ,little red ,little red ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little green ,little green ,little green ,little white ,little yellow ,little green ,little green ,little yellow ,little yellow ,nice little ,little yellow ,proper little ,proper little ,proper little ,little east ,proper little ,little green ,nice little ,little red ,little red ,little red ,little yellow ,smart little ,neat little ,little sad ,little tiny ,little empty ,nice little ,nice little ,good little ,nice little ,nice little ,good little ,nice little ,horrible little ,cute little ,dirty little ,horrible little ,little tiny ,little red ,clean little ,clean little ,little green ,fun little ,little green ,little green ,little green ,poor little ,little square ,little teeny ,little white ,poor little ,little teeny ,little french ,little french ,little white ,poor little ,little white ,little teeny ,little teeny ,little teeny ,little weird ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,poor little ,little tiny ,little teeny ,little tiny ,little tiny ,little tiny ,little tiny ,poor little ,little black ,nice little ,poor little ,little brown ,tiny little ,poor little ,poor little ,poor little ,little tiny ,tiny little ,little blue ,little yellow ,stupid little ,little tiny ,pretty little ,little wooden ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little empty ,nice little ,little dirty ,little red ,poor little ,nice little ,nice little ,nice little ,pretty little ,little tiny ,little tiny ,little tiny ,little short ,poor little ,little old ,small little ,small little ,nice little ,pretty little ,happy little ,little old ,nice little ,little tiny ,nice little ,nice little ,naughty little ,naughty little ,nasty little ,vicious little ,little grey ,poor little ,poor little ,poor little ,poor little ,poor little ,chubby little ,nice little ,naughty little ,fun little ,little red ,naughty little ,beautiful little ,nice little ,horrible little ,poor little ,fun little ,poor little ,poor little ,little grey ,beautiful little ,little tiny ,good little ,little tiny ,little hot ,pretty little ,pretty little ,pretty little ,little red ,little red ,little red ,little tiny ,pretty little ,little tiny ,little tiny ,little dutch ,pretty little ,pretty little ,little hot ,little tiny ,poor little ,clever little ,clever little ,little tiny ,little tiny ,little green ,clever little ,little gentle ,sharp little ,little tiny ,clever little ,nice little ,good little ,good little ,little old ,little tiny ,little red ,little red ,little red ,first little ,first little ,first little ,first little ,little tiny ,wrong little ,little tiny ,little tiny ,little fancy ,little fancy ,clever little ,little red ,little red ,little tiny ,nasty little ,tiny little ,little old ,little white ,poor little ,nice little ,little tiny ,nice little ,nice little ,little teeny ,little tiny ,tiny little ,little red ,little blue ,little red ,little old ,little tiny ,little red ,pretty little ,tiny little ,fun little ,little brown ,good little ,little black ,cute little ,nice little ,fun little ,nice little ,little wooden ,poor little ,poor little ,poor little ,little wooden ,poor little ,little wooden ,poor little ,little wooden ,poor little ,poor little ,little wooden ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,nice little ,little tiny ,little blue ,white little ,new little ,nice little ,nice little ,new little ,new little ,new little ,new little ,little tiny ,new little ,new little ,little tiny ,little black ,little black ,little tiny ,little black ,sweet little ,sweet little ,little wooden ,cute little ,new little ,nice little ,little black ,cute little ,little brown ,little tiny ,little tiny ,little tiny ,little red ,cute little ,regular little ,new little ,regular little ,little white ,cute little ,cute little ,little tiny ,regular little ,little blue ,little wooden ,new little ,cute little ,regular little ,little red ,regular little ,little tiny ,nice little ,little brown ,little red ,little brown ,little round ,little black ,nice little ,little brown ,white little ,little wooden ,nice little ,smart little ,little east ,nice little ,little red ,little tiny ,"
eensie,3,dimension,0.7175,0.13493381373857005,0.00013735759933024318,0.0064280532355580604,2,"eensie weensie ,eensie weensie ,eensie weensie ,"
fair,N/A,human,0.634166666666667,0.25,0.25,0.25,2,
wee,36,dimension,0.762857142857143,0.022369545019090761,0.01588370742146963,0.13898273850638759,2,"gorgeous wee ,bright wee ,awful wee ,wee high ,good wee ,wee quick ,awful wee ,wee hungry ,poor wee ,wee tiny ,good wee ,poor wee ,wee tiny ,awful wee ,good wee ,awful wee ,wee tiny ,wee old ,wee old ,wee old ,wee tiny ,wee red ,good wee ,awful wee ,wee tiny ,wee second ,wee second ,wee old ,wee tiny ,awful wee ,wee tiny ,good wee ,wee red ,wee red ,wee red ,wee tiny ,"
itsy,1,dimension,0.656666666666667,0.31640625,0.093321453398637039,0.20356734390887235,2,"itsy bitsy ,"
purple,4,color,0.2405,0.5,0.1092608326253186,0.086151231945624462,2,"red purple ,red purple ,purple red ,purple pink ,"
haired,N/A,material,0.324615384615385,0.5,0.5,0.5,2,
top,N/A,location,0.135714285714286,0.5,0.5,0.5,2,
hot,5,physical,0.403,0.84027777777777768,0.47252478922881974,0.49164339500421406,2,"nice hot ,nice hot ,little hot ,little hot ,mean hot ,"
long,40,dimension,0.556428571428571,0.037120171819498865,0.039060206312475844,0.072449644009073416,2,"pretty long ,big long ,nice long ,nice long ,good long ,good long ,good long ,good long ,good long ,jolly long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,long slow ,big long ,pretty long ,big long ,big long ,great long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,pretty long ,"
next,4,temporal,0.281,0.81000000000000005,0.63728411085020231,0.75602803377392669,2,"back next ,old next ,cross next ,cross next ,"
teeny,11,dimension,0.531818181818182,0.625,0.44711292795094537,0.52818940555271676,2,"teeny tiny ,teeny tiny ,teeny tiny ,little teeny ,little teeny ,little teeny ,little teeny ,little teeny ,little teeny ,little teeny ,teeny weeny ,"
live,N/A,human,0.174615384615385,0.5,0.5,0.5,2,
black,39,color,0.269,0.98750000000000004,0.89544282029234734,0.89544282029234734,2,"big black ,big black ,big black ,big black ,big black ,smart black ,big black ,big black ,big black ,smart black ,big black ,big black ,big black ,big black ,big black ,big black ,big black ,smart black ,big black ,big black ,big black ,big black ,little black ,big black ,big black ,big black ,good black ,big black ,big black ,big black ,big black ,little black ,big black ,little black ,little black ,little black ,little black ,pretty black ,little black ,"
pretty,76,value,0.863333333333333,0.00075174861827743294,0.0063667914052763291,0.00094721916575083375,2,"pretty heavy ,pretty good ,gentle pretty ,pretty short ,pretty long ,pretty loud ,gentle pretty ,pretty wild ,pretty silly ,pretty wild ,pretty neat ,pretty silly ,pretty good ,pretty hard ,pretty big ,pretty big ,pretty hard ,pretty good ,pretty long ,pretty good ,pretty little ,pretty new ,pretty good ,pretty good ,pretty little ,pretty blue ,pretty little ,pretty huge ,pretty little ,pretty little ,pretty little ,pretty good ,pretty little ,pretty good ,pretty good ,pretty good ,pretty little ,pretty good ,pretty good ,pretty good ,pretty little ,nice pretty ,nice pretty ,pretty good ,pretty wild ,pretty big ,pretty nice ,pretty nice ,pretty big ,pretty good ,pretty small ,pretty good ,pretty little ,pretty good ,pretty good ,pretty neat ,pretty quick ,pretty good ,pretty good ,pretty good ,pretty hard ,pretty hard ,pretty blue ,pretty big ,pretty fun ,pretty fun ,pretty new ,pretty black ,pretty big ,pretty blue ,pretty big ,pretty big ,pretty big ,pretty long ,pretty big ,pretty big ,"
dutch,1,nationality,0.383333333333333,0.75,0.99847224579867599,0.72025123069088437,2,"little dutch ,"
orange,12,color,0.301538461538462,0.13676867056475617,0.30695763030648132,0.34561000242246726,2,"big orange ,big orange ,big orange ,big orange ,big orange ,big orange ,big orange ,big orange ,big orange ,big orange ,brown orange ,big orange ,"
new,48,age,0.265,0.00067148181159861506,0.20358571712205747,0.2505948015863102,2,"new young ,new young ,new clean ,new clean ,new young ,new young ,new young ,nice new ,fancy new ,new clean ,new clean ,new clean ,new young ,new clean ,new clean ,new young ,nice new ,nice new ,nice new ,smart new ,smart new ,smart new ,big new ,pretty new ,new red ,clean new ,happy new ,new sleepy ,happy new ,new sleepy ,new sleepy ,nice new ,nice new ,nice new ,nice new ,new short ,new big ,new little ,new little ,new little ,new little ,new little ,new little ,new little ,new little ,pretty new ,new little ,new little ,"
white,28,color,0.281428571428571,0.1030133237229264,0.22131774892664413,0.16613458671758866,2,"little white ,white fluffy ,big white ,big white ,nice white ,nice white ,little white ,white fluffy ,big white ,big white ,big white ,little white ,little white ,little white ,big white ,big white ,little white ,big white ,little white ,little white ,little white ,little white ,nice white ,nice white ,white little ,big white ,little white ,white little ,"
red,122,color,0.174166666666667,0.016320574219309682,0.12706756689654031,0.0095260267868212747,2,"blue red ,nice red ,bright red ,little red ,little red ,nice red ,little red ,little red ,blue red ,blue red ,nice red ,little red ,little red ,nice red ,blue red ,blue red ,little red ,little red ,small red ,blue red ,small red ,little red ,big red ,little red ,little red ,nice red ,red purple ,little red ,little red ,small red ,nice red ,little red ,small red ,small red ,little red ,little red ,little red ,nice red ,nice red ,nice red ,little red ,little red ,small red ,little red ,little red ,nice red ,big red ,nice red ,little red ,little red ,big red ,blue red ,little red ,nice red ,blue red ,little red ,nice red ,little red ,little red ,small red ,nice red ,nice red ,red purple ,small red ,blue red ,big red ,big red ,nice red ,nice red ,little red ,little red ,little red ,little red ,big red ,big red ,wee red ,wee red ,wee red ,wee red ,big red ,big red ,purple red ,little red ,new red ,bright red ,nice red ,little red ,bright red ,little red ,little red ,little red ,big red ,big red ,big red ,red blue ,red blue ,red blue ,big red ,little red ,little red ,little red ,big red ,big red ,big red ,big red ,little red ,little red ,big red ,big red ,little red ,little red ,little red ,big red ,big red ,big red ,big red ,little red ,little red ,little red ,little red ,big red ,big red ,"
happy,6,human,0.43,0.35533419800807697,3.6322571591827481e-05,0.00053601746309956744,2,"happy first ,happy first ,happy first ,happy little ,happy new ,happy new ,"
poor,40,value,0.53,2.979894696759641e-25,1.1379351762277978e-08,0.13343802635503965,2,"poor polar ,poor little ,poor little ,poor old ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor wee ,poor wee ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,"
pink,6,color,0.1075,1.0359204073132792e-05,8.2236687492490322e-05,4.3209711176914728e-08,2,"fun pink ,little pink ,fluffy pink ,little pink ,fluffy pink ,purple pink ,"
clever,5,human,0.640909090909091,0.64722784850823034,0.00049718886814081192,0.1228678008489618,2,"clever little ,clever little ,clever little ,clever little ,clever little ,"
posh,N/A,value,0.654666666666667,0.125,0.125,0.125,2,
big,504,dimension,0.691666666666667,0.0037505369768625536,2.1050989776107238e-17,0.0046053073663617,2,"good big ,nice big ,nice big ,big sad ,big sad ,big sad ,big long ,big french ,big heavy ,great big ,great big ,big comfy ,big comfy ,big comfy ,big comfy ,great big ,big comfy ,nice big ,big strong ,great big ,great big ,big brown ,big brown ,big strong ,big blue ,big blue ,beautiful big ,nice big ,nice big ,big strong ,big brown ,beautiful big ,beautiful big ,big brown ,big fluffy ,big fluffy ,big fluffy ,big black ,big black ,beautiful big ,big brown ,big brown ,big orange ,big blue ,big blue ,big french ,big strong ,beautiful big ,nice big ,great big ,big strong ,big strong ,big white ,big white ,beautiful big ,nice big ,big strong ,big orange ,big blue ,big blue ,big blue ,big orange ,big fluffy ,big strong ,big strong ,big strong ,nice big ,nice big ,nice big ,big strong ,big blue ,big orange ,big brown ,big brown ,big strong ,big strong ,big strong ,nice big ,big black ,big brown ,big brown ,big brown ,great big ,big round ,big brown ,beautiful big ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big round ,big brown ,big strong ,big black ,big brown ,big brown ,beautiful big ,big brown ,big brown ,big brown ,big brown ,big brown ,big brown ,big strong ,big strong ,big strong ,big black ,big strong ,big strong ,big strong ,big green ,big brown ,big brown ,big strong ,big blue ,big blue ,big blue ,big strong ,beautiful big ,big fluffy ,big red ,big blue ,beautiful big ,big blue ,big orange ,big white ,big blue ,nice big ,big black ,beautiful big ,nice big ,nice big ,big blue ,big strong ,big brown ,big brown ,big brown ,nice big ,nice big ,big black ,big blue ,big fluffy ,big brown ,big strong ,big black ,beautiful big ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big white ,big brown ,big brown ,big yellow ,big round ,big blue ,big black ,beautiful big ,big strong ,big last ,big last ,beautiful big ,big french ,big fluffy ,big brown ,nice big ,big strong ,big fluffy ,big black ,big brown ,big brown ,big brown ,big strong ,big brown ,big brown ,big brown ,big brown ,big brown ,big strong ,big brown ,big brown ,big white ,big strong ,nice big ,big fluffy ,big french ,big french ,big black ,big red ,nice big ,big fluffy ,beautiful big ,nice big ,big black ,beautiful big ,big round ,big brown ,big brown ,big strong ,big black ,big black ,big fluffy ,big fluffy ,nice big ,nice big ,big tall ,big wool ,big fluffy ,beautiful big ,big black ,big red ,big strong ,big blue ,big round ,big white ,big fluffy ,big brown ,nice big ,big blue ,big strong ,big yellow ,beautiful big ,big green ,nice big ,big strong ,big white ,big strong ,nice big ,good big ,big brown ,good big ,big brown ,big brown ,big old ,big brown ,big orange ,big blue ,big blue ,beautiful big ,big strong ,big strong ,nice big ,big brown ,big brown ,big brown ,big brown ,big huge ,great big ,big grey ,big orange ,big gold ,big gold ,big strong ,big strong ,big orange ,big strong ,big red ,big black ,big yellow ,big red ,big black ,big huge ,big brown ,big yellow ,big green ,big brown ,beautiful big ,big black ,big white ,big black ,big green ,big huge ,big orange ,big orange ,big french ,big bad ,big bad ,big bad ,big bad ,big fluffy ,big strong ,big blue ,big brown ,good big ,big brown ,big brown ,big brown ,big brown ,nice big ,big brown ,big brown ,big brown ,big yellow ,good big ,big fat ,great big ,nice big ,big long ,big steep ,big long ,great big ,big tall ,big long ,big tall ,big long ,big long ,big long ,big loud ,pretty big ,pretty big ,big red ,great big ,great big ,great big ,big brown ,big brown ,big red ,big long ,big black ,big long ,big long ,nice big ,big black ,big black ,big brown ,big long ,big bad ,big bad ,big bad ,great big ,big old ,big new ,big old ,big bad ,big bad ,big bad ,big old ,big old ,big old ,great big ,big old ,big red ,big red ,nice big ,big bad ,big long ,big round ,big round ,great big ,great big ,great big ,great big ,great big ,nice big ,nice big ,big old ,great big ,great big ,big fat ,big fat ,big fierce ,big fierce ,nice big ,big fat ,great big ,nice big ,big bad ,big bad ,big red ,big red ,big red ,big long ,big long ,big fat ,big long ,big fat ,big fat ,big fat ,big fat ,big fat ,great big ,big bad ,big bad ,big red ,great big ,big fat ,big long ,big long ,big fat ,big long ,big smiley ,mean big ,big fat ,big black ,big black ,big black ,big long ,big fat ,big long ,big long ,big long ,big long ,great big ,big red ,big red ,big red ,big red ,great big ,great big ,great big ,great big ,big red ,nice big ,big fat ,big long ,big long ,big fat ,nice big ,great big ,great big ,big fat ,big grey ,great big ,big black ,big long ,big heavy ,big tall ,big heavy ,big heavy ,big heavy ,big heavy ,pretty big ,great big ,pretty big ,big red ,great big ,great big ,great big ,big bad ,big bad ,big bad ,big bad ,big brown ,big brown ,big fat ,big fat ,big bad ,big bad ,new big ,big hard ,great big ,big black ,big round ,great big ,big blue ,big white ,big red ,big red ,big red ,great big ,great big ,pretty big ,beautiful big ,big tall ,big long ,big nasty ,big red ,great big ,great big ,great big ,great big ,pretty big ,big nasty ,pretty big ,pretty big ,great big ,pretty big ,great big ,great big ,big nasty ,big yellow ,pretty big ,great big ,big soft ,big rough ,big red ,pretty big ,big old ,big orange ,awful big ,big red ,big yellow ,"
first,9,temporal,0.141818181818182,0.42250000000000004,0.040478015391579893,0.001253461294703486,2,"happy first ,happy first ,happy first ,first square ,first good ,first little ,first little ,first little ,first little ,"
french,8,nationality,0.278888888888889,0.94444444444444442,0.99965969031818958,0.87000170154840906,2,"big french ,big french ,big french ,big french ,big french ,big french ,little french ,little french ,"
early,N/A,temporal,0.628,0.25,0.25,0.25,2,
fun,14,value,0.872857142857143,0.0260476204084743,0.011430785285424336,0.0013200624046203543,2,"fun little ,fun pink ,fun little ,fun old ,fun old ,fun old ,fun old ,fun little ,fun old ,fun little ,fun little ,fun little ,pretty fun ,pretty fun ,"
wrong,1,value,0.452222222222222,0.25,0.13155661178068234,0.65744355796978438,2,"wrong little ,"
bitsy,1,dimension,0.66,0.31640625,0.040028230064354221,0.01144908468411456,2,"itsy bitsy ,"
merry,1,human,0.72,0.421875,0.010475908194910425,0.36916575692811898,2,"merry old ,"
tall,5,dimension,0.675882352941176,0.64722784850823034,0.017889985908780558,0.0028337576006220691,2,"big tall ,big tall ,big tall ,big tall ,big tall ,"
precious,N/A,value,0.755,0.5,0.5,0.5,2,
strong,52,physical,0.64375,0.9719642725202684,0.32914843620061301,0.039288426310302445,2,"big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,thick strong ,thick strong ,thick strong ,thick strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,thick strong ,"
dry,1,physical,0.3375,0.75,0.68714988966219659,0.75878458665761328,2,"nice dry ,"
scary,N/A,value,0.723333333333333,0.25,0.25,0.25,2,
great,54,value,0.838,0.81054605055553686,0.046602044932999562,0.1685097684973573,2,"great little ,great big ,great big ,great big ,great little ,great little ,great big ,great big ,great little ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,"
short,3,dimension,0.54,0.875,0.44725666723288604,0.52692373025310002,2,"pretty short ,little short ,new short ,"
ripe,N/A,age,0.241666666666667,0.25,0.25,0.25,2,
wooden,20,material,0.255454545454545,0.88648793975712148,0.96629335770322422,0.56802817768477532,2,"little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,beautiful wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,little wooden ,"
light,3,physical,0.562,0.095367431640625,0.002990878449301904,0.030539921943094208,2,"light waterproof ,light waterproof ,faint light ,"
past,N/A,temporal,0.277692307692308,0.5,0.5,0.5,2,
