date,workerid,amount
Fri Nov 24 13:03:25 PST 2017,A3C4WCDI4S0R7O,1.25
Fri Nov 24 13:04:20 PST 2017,A2MFG2IU76YEH0,1.25
Fri Nov 24 13:09:28 PST 2017,A2G7N0X0PNX0EE,1.25
Fri Nov 24 13:09:47 PST 2017,A21T7YH1PNOXF6,1.25
Fri Nov 24 13:15:37 PST 2017,A2XVL0RNQMWI17,1.25
Fri Nov 24 13:29:43 PST 2017,A3NMQ3019X6YE0,1.25
Fri Nov 24 13:43:42 PST 2017,AK3H5QRAROFGP,1.25
Fri Nov 24 13:50:02 PST 2017,AK1Y09TWU3IQ6,1.25
Fri Nov 24 14:17:44 PST 2017,A26SF9CTNKKBYB,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
