date,workerid,amount
Fri Nov 24 13:05:19 PST 2017,AVZOC3OGBQRX2,1.25
Fri Nov 24 13:05:22 PST 2017,AP1G770YBECF8,1.25
Fri Nov 24 13:05:39 PST 2017,ABX5OQLR6UNBC,1.25
Fri Nov 24 13:06:07 PST 2017,A34SUZWGLXIWM8,1.25
Fri Nov 24 13:09:15 PST 2017,AUG2YR37BY9BK,1.25
Fri Nov 24 13:11:53 PST 2017,AIJUY02ENAH9U,1.25
Fri Nov 24 13:16:22 PST 2017,A77K8W55MJEKX,1.25
Fri Nov 24 13:16:33 PST 2017,A3P5WIW36V70AI,1.25
Fri Nov 24 13:43:52 PST 2017,AMG9Y1YLBTKIV,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
