date,workerid,amount
Fri Nov 24 13:03:20 PST 2017,A11YS0T8MV3Q7C,1.25
Fri Nov 24 13:04:10 PST 2017,A3TJ62NECUFWBG,1.25
Fri Nov 24 13:06:41 PST 2017,AWSXWPJJPYFMN,1.25
Fri Nov 24 13:08:28 PST 2017,A3L2UB07EZJAMD,1.25
Fri Nov 24 13:08:50 PST 2017,A17PAE30BGBO1T,1.25
Fri Nov 24 13:08:54 PST 2017,A2SRC38HIJ2X19,1.25
Fri Nov 24 13:14:31 PST 2017,AT5NKCNE7LOAZ,1.25
Fri Nov 24 13:16:30 PST 2017,AK8ONB60Q4RJ5,1.25
Fri Nov 24 14:01:38 PST 2017,A3KS73J4FNRSJ2,1.25
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
